_id,BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft2),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Estimated Total GHG Emissions (kgCO2e)
3601,102609,1903888000.0,DALE VILLAGE CONDO TR,13 Marion St,2131.0,9 15 Marion St,2131.0,,,,,,,,,,,,,,,,,,,
3602,102610,1903888000.0,DALE VILLAGE CONDO TR,15 Marion St,2131.0,9 15 Marion St,2131.0,,,,,,,,,,,,,,,,,,,
3603,102611,1903888000.0,DALE VILLAGE CONDO TR,9 Marion St,2131.0,9 15 Marion St,2131.0,,,,,,,,,,,,,,,,,,,
4762,102618,504332000.0,DANGELO ANITA TS,100-102 Brookline Ave,2215.0,100 102 Brookline Av,2215.0,,,,,,,,,,,,,,,,,,,
4763,102619,504335000.0,DANGELO ANITA TS,78-88 Brookline Ave,2215.0,88 78 Brookline Av,2215.0,,,,,,,,,,,,,,,,,,,
4764,102620,504330000.0,DANGELO ARTHUR TS,110-114 Brookline Ave,2215.0,114 110 Brookline Av,2215.0,,,,,,,,,,,,,,,,,,,
3604,102621,304756000.0,DANGELO INC,7-9 Hamilton Pl,2108.0,9 7 Hamilton Pl,2108.0,,,,,,,,,,,,,,,,,,,
2672,102622,304610000.0,DANIEL RENE TEJO 10 WINTHROP,7-11 Otis St,2110.0,10 Winthrop La,2110.0,30645.0,Office,Office ,,,,,,,,,,,,,,,,
4765,102627,400167000.0,DARTMOUTH PLACE CONDO TR,11 Dartmouth Pl,2116.0,11 15 Dartmouth Pl,2116.0,,,,,,,,,,,,,,,,,,,
3605,102630,503917000.0,DAUGHTERS OF MARY,20 Charlesgate W,2215.0,20 Charlesgate West,2215.0,,,,,,,,,,,,,,,,,,,
3606,102637,1502620000.0,DB UPHAMS LP MASS LP,481-485 Columbia Rd,2125.0,481 485 Columbia Rd,2125.0,,,,,,,,,,,,,,,,,,,
788,102638,2100566000.0,DEACON CONDOMINIUM TR,57-59 Brighton Ave,2134.0,57 59 Brighton Av,2134.0,25410.0,Multifamily Housing,Multifamily Housing ,,,,200799.6,,,,,,,,,,,,15883.24836
4766,102639,200824000.0,DEBRANTES NATHALIE TRUSTEE,340 Bunker Hill St,2129.0,340 Bunker Hill St,2129.0,,,,,,,,,,,,,,,,,,,
4767,102640,200824000.0,DEBRANTES NATHALIE TRUSTEE,342 Bunker Hill St,2129.0,340 Bunker Hill St,2129.0,,,,,,,,,,,,,,,,,,,
3607,102642,304231000.0,DEKA IMMOBILIEN INVESTMENT,175 Federal St,2110.0,175 Federal St,2110.0,,,,,,,,,,,,,,,,,,,
3608,102643,304646000.0,DEKA USA FRANKLIN STREET LP,64-74 Franklin St,2110.0,64 74 Franklin St,2110.0,,,,,,,,,,,,,,,,,,,
3609,102646,303355000.0,DENORMANDIE PHILIP Y,31-35 Union St,2108.0,31 35 Union St,2108.0,,,,,,,,,,,,,,,,,,,
3610,102648,801014000.0,DEV HOSPITALITY LLC MASS LLC,8 Gerard St,2119.0,8 Gerard St,2119.0,,,,,,,,,,,,,,,,,,,
3611,102649,303895000.0,DEVONSHIRE ASSOCIATED,250 Washington St,2109.0,228 256 Washington St,2109.0,,,,,,,,,,,,,,,,,,,
4768,102655,2101440000.0,DIARBAKERLY NAGEEB TS,244 Kelton St,2134.0,244 248 Kelton St,2134.0,,,,,,,,,,,,,,,,,,,
4769,102656,2101440000.0,DIARBAKERLY NAGEEB TS,248 Kelton St,2134.0,244 248 Kelton St,2134.0,,,,,,,,,,,,,,,,,,,
4770,102657,1100947010.0,DIMOCK COMMUNITY REALTY CORP,1800 Columbus Ave,2119.0,Columbus Av,2119.0,,,,,,,,,,,,,,,,,,,
3612,102659,304948000.0,DINH LAN TS,17-23 Beach St,2111.0,3 Knapp St,2111.0,,,,,,,,,,,,,,,,,,,
4771,102661,2204956000.0,DISCALCED CARMELITE FRIARS,172-184 Foster St,2135.0,172 184 Foster St,2135.0,,,,,,,,,,,,,,,,,,,
4772,102663,2204956000.0,DISCALCED CARMELITE FRIARS,166 Foster St,2135.0,172 184 Foster St,2135.0,,,,,,,,,,,,,,,,,,,
4773,102664,1704939000.0,DISOLA DEVELOPMENT LLC,525 Talbot Ave,2124.0,525 Talbot Av,2124.0,,,,,,,,,,,,,,,,,,,
4774,102665,2200994000.0,DISTEFANO JOSEPH TS,300 Western Ave,2134.0,300 296 Western Av,2134.0,,,,,,,,,,,,,,,,,,,
3613,102673,105403000.0,DIV SUMNER STREET LLC,99-111 Sumner St,2128.0,99 111 Sumner St,2128.0,,,,,,,,,,,,,,,,,,,
3614,102674,1806016050.0,DKT REALTY TRUST LLC,4600 Washington St,2131.0,4600 Washington St,2131.0,,,,,,,,,,,,,,,,,,,
4775,102676,304622000.0,DLS ASSOCIATES,295-301 Devonshire St,2110.0,295 299 Devonshire St,2110.0,,,,,,,,,,,,,,,,,,,
3615,102677,300500000.0,DMP BLOSSOM COURT LLC,75 Blossom St,2114.0,75 Blossom St,2114.0,,,,,,,,,,,,,,,,,,,
4776,102680,1301340000.0,DNI 5 INC,572-574 Columbia Rd,2125.0,572 574 Columbia Rd,2125.0,,,,,,,,,,,,,,,,,,,
3616,102681,602669005.0,DOCKSIDE PLACE CONDO ASSN,29-37 Sleeper St,2210.0,15 33 Sleeper St,2210.0,,,,,,,,,,,,,,,,,,,
3617,102682,602669005.0,DOCKSIDE PLACE CONDO ASSN,15-21 Sleeper St,2210.0,15 33 Sleeper St,2210.0,,,,,,,,,,,,,,,,,,,
4777,102683,1702690000.0,DOCRIS LLC,95 Milton Ave,2124.0,95 Milton Av,2124.0,,,,,,,,,,,,,,,,,,,
3618,102684,1301910000.0,DORCHESTER GREEN LP,915 Dorchester Ave,2125.0,915 Dorchester Av,2125.0,,,,,,,,,,,,,,,,,,,
4778,102685,1500507000.0,DORCHESTER HOUSE,1345-1353 Dorchester Ave,2122.0,1345 1353 Dorchester Av,2122.0,,,,,,,,,,,,,,,,,,,
3619,102687,2006511000.0,DORCHESTER MATTAPAN AND,120 Corey St,2132.0,120 Corey St,2132.0,,,,,,,,,,,,,,,,,,,
3620,102688,1807972000.0,DORCHESTER REALTY GROUP LLC,151 Providence St,2136.0,151 Providence St,2136.0,,,,,,,,,,,,,,,,,,,
4779,102694,700272000.0,DOT SQUARE PARTNERS II LLC,376-384 Dorchester Ave,2127.0,376 384 Dorchester Av,2127.0,,,,,,,,,,,,,,,,,,,
3621,102695,901323502.0,DOUGLASS PLAZA ASSOCIATES,650 Columbus Av,2118.0,650 Columbus Av,2118.0,,,,,,,,,,,,,,,,,,,
4780,102697,400557000.0,DR 321 COLUMBUS LLC,321-323 Columbus Ave,2116.0,321 323 Columbus Av,2116.0,,,,,,,,,,,,,,,,,,,
4781,102705,800210000.0,DUDLEY ECONOMIC DEVELOPMENT,500-520 Dudley St,2119.0,506 510 Dudley St,2119.0,,,,,,,,,,,,,,,,,,,
4782,102706,800210001.0,DUDLEY ECONOMIC DEVELOPMENT,506  510 Dudley St,2119.0,506 510 Dudley St,2119.0,,,,,,,,,,,,,,,,,,,
3622,102712,703896000.0,DUDLEY STREET LLC MASS LLC,780-784 Dudley St,2125.0,780 784 Dudley St,2125.0,,,,,,,,,,,,,,,,,,,
4783,102713,902451000.0,DUDLEY WASHINGTON LLC,2173-2189 Washington St,2119.0,2173 2189 Washington St,2119.0,,,,,,,,,,,,,,,,,,,
3623,102714,1500307000.0,DUYEN VAN LE TS,1350-1358 Dorchester Ave,2122.0,1350 1358 Dorchester Av,2122.0,,,,,,,,,,,,,,,,,,,
3624,102715,601233000.0,E & T LLC,45 W Third St,2127.0,45 W Third St,2127.0,,,,,,,,,,,,,,,,,,,
2674,102716,105658010.0,E BOSTON NEIGHBORHOOD HEALTH,20 Maverick Sq,2128.0,20 Maverick Sq,2128.0,47777.0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient ,,,,3443591.7,,,,,,,,,,,,
3625,102719,703501030.0,E&A NORTHEAST LP,14 Allstate Rd,2125.0,14 Allstate Rd,2125.0,,,,,,,,,,,,,,,,,,,
3626,102720,703501045.0,E&A NORTHEAST LP,8 Allstate Rd,2125.0,1 8 Allstate Rd,2125.0,,,,,,,,,,,,,,,,,,,
3627,102725,306266000.0,EAST BERKELEY LLC,160 E Berkeley St,2118.0,160 E Berkeley St,2118.0,,,,,,,,,,,,,,,,,,,
2675,102726,105815000.0,EAST BOSTON NEIGHBORHOOD,10 Gove St,2128.0,10 Gove St,2128.0,57458.0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient ,,,,3937727.8,,,,,,,,,,,,
3628,102727,105418000.0,EAST BOSTON SOCIAL CENTER IN,68 William C Kelly Sq,2128.0,66 Wm C Kelly Sq,2128.0,,,,,,,,,,,,,,,,,,,
4784,102737,304949000.0,EAST OCEAN REALTY LLC MASS LLC,25-29 Beach St,2111.0,25 29 Beach St,2111.0,,,,,,,,,,,,,,,,,,,
3629,102738,603773000.0,EAST SECOND STREET CONDO TRUST,858-860 E Second St,2127.0,858 860 E Second St,2127.0,,,,,,,,,,,,,,,,,,,
3630,102739,603773000.0,EAST SECOND STREET CONDO TRUST,862 E Second St,2127.0,858 860 E Second St,2127.0,,,,,,,,,,,,,,,,,,,
4785,102745,105412002.0,EBCDC INC,80 Border St,2128.0,80 Border St,2128.0,,,,,,,,,,,,,,,,,,,
4786,102756,602674045.0,ECONOMIC DEVELOPMENT AND,306 Northern Av,2210.0,306 Northern Av,2210.0,,,,,,,,,,,,,,,,,,,
4787,102758,602674090.0,ECONOMIC DEVELOPMENT AND,3 Dolphin Wy,2210.0,3 Dolphin Wy,2210.0,,,,,,,,,,,,,,,,,,,
4788,102759,602674105.0,ECONOMIC DEVELOPMENT AND,32 A Drydock Av,2210.0,32 A Drydock Av,2210.0,,,,,,,,,,,,,,,,,,,
4789,102761,602674120.0,ECONOMIC DEVELOPMENT AND,1 Harbor St,2210.0,1 Harbor St,2210.0,,,,,,,,,,,,,,,,,,,
2676,102762,602674125.0,ECONOMIC DEVELOPMENT AND,12 Drydock Av,2210.0,12 Drydock Av,2210.0,500.0,Parking,"Office , Parking ",,,,,,,,,,,,,,,,
4790,102764,602674145.0,ECONOMIC DEVELOPMENT AND,7 Channel St,2210.0,7 Channel St,2210.0,,,,,,,,,,,,,,,,,,,
2678,102765,602674150.0,ECONOMIC DEVELOPMENT AND,12 Channel St,2210.0,12 Channel St,2210.0,319599.0,Other,"Restaurant , Office , Manufacturing/Industrial Plant ",,,8708099.4,,,,,,,,,,,,,
4791,102766,602674175.0,ECONOMIC DEVELOPMENT AND,5  11 Drydock Av,2210.0,5 11 Drydock Av,2210.0,,,,,,,,,,,,,,,,,,,
3631,102770,1812340010.0,EDGEMERE GARDENS LLC MASS LLC,Baker St,2136.0,Baker St,2136.0,,,,,,,,,,,,,,,,,,,
3632,102771,1812339010.0,EDGEMERE GREEN LLC MASS LLC,110-154 Edgemere Rd,2136.0,110 154 Edgemere Rd,2136.0,,,,,,,,,,,,,,,,,,,
3633,102772,1812339010.0,EDGEMERE GREEN LLC MASS LLC,150 Edgemere Rd,2136.0,110 154 Edgemere Rd,2136.0,,,,,,,,,,,,,,,,,,,
4792,102777,2204704000.0,EF SCHOOLS INC,200 Lake St,2135.0,200 206 Lake St,2135.0,,,,,,,,,,,,,,,,,,,
4793,102780,1809113000.0,EGLISE EVANGELIQUE MONT DES,1283 Hyde Park Ave,2136.0,1283 Hyde Park Av,2136.0,,,,,,,,,,,,,,,,,,,
4794,102785,603632001.0,EIGHT 50 SUMMER ST LLC MASS LLC,850-852 Summer St,2127.0,706 E Second St,2127.0,,,,,,,,,,,,,,,,,,,
3634,102787,1000894000.0,EIGHT HUNDRED HUNTINGTON AVE,800 Huntington Ave,2115.0,Frawley St,2115.0,,,,,,,,,,,,,,,,,,,
3635,102788,2102311000.0,EIGHTEEN 40 COMM AV CONDO TR,1840 Commonwealth Ave,2135.0,1840 Commonwealth Av,2135.0,,,,,,,,,,,,,,,,,,,
4795,102789,1401470000.0,EIGHTEEN HARVARD AV LLC,18-24 Harvard Ave,2121.0,18 24 Harvard Av,2121.0,,,,,,,,,,,,,,,,,,,
3636,102790,801022009.0,EIGHTEEN NEWMARKET SQUARE BOSTON LLC,18-20 Newmarket Sq,2118.0,18 20 Newmarket Sq,2118.0,,,,,,,,,,,,,,,,,,,
4796,102791,2101274000.0,EIGHTY 3 GORDON STREET,83 Gordon St,2135.0,83 Gordon St,2135.0,,,,,,,,,,,,,,,,,,,
4797,102792,2101040000.0,EIGHTY 6 GLENVILLE AV CONDO TR,86 Glenville Ave,2134.0,86 Glenville Av,2134.0,,,,,,,,,,,,,,,,,,,
3637,102793,401603000.0,EIGHTY 7 GAINSBOROUGH CONDO TR,83 Gainsborough St,2115.0,83 89 Gainsborough St,2115.0,,,,,,,,,,,,,,,,,,,
4798,102799,1404549000.0,ELEVEN 11-1115 BLUE HILL,1111-1115 Blue Hill Ave,2124.0,1111 1115 Blue Hill Av,2124.0,,,,,,,,,,,,,,,,,,,
5978,"102800, 102801",,,,,,,,,,,,,,,,,,,,,,,,,
3638,102802,802571000.0,ELEVEN MOUNT PLEASANT INC,11 Mount Pleasant Ave,2119.0,11 Mt Pleasant Av,2119.0,,,,,,,,,,,,,,,,,,,
3639,102803,600055010.0,ELEVEN WEST LLC MASS LLC,11 -11E W Broadway St,2127.0,11 -11E W Broadway St,2127.0,,,,,,,,,,,,,,,,,,,
4799,102805,1503136000.0,ELEVEN88 DORCHESTER AVE LLC,1188 Dorchester Ave,2125.0,1188 Dorchester Av,2125.0,,,,,,,,,,,,,,,,,,,
4800,102806,1201580000.0,ELIOT CONGRESSIONAL CHURCH,120 Walnut Ave,2119.0,Walnut Av,2119.0,,,,,,,,,,,,,,,,,,,
4801,102807,500973000.0,ELLIS MEMORIAL/ELDREDGE HOUS,58 Berkeley St,2116.0,58 62 Berkeley St,2116.0,,,,,,,,,,,,,,,,,,,
2679,102808,501198000.0,EMANUEL CHURCH,15 Newbury St,2116.0,15 Newbury St,2116.0,43779.0,Worship Facility,Worship Facility ,,,,336638.9,,,,,,,,,,,,
3640,102809,2203447000.0,EMANUEL DEVELOPMENT  CORPORATION,10 Bellamy St,2135.0,10 Bellamy St,2135.0,,,,,,,,,,,,,,,,,,,
843,102811,304831000.0,EMERSON COLLEGE,543-547 Washington St,2111.0,543 547 Washington St,2111.0,158288.0,College/University,College/University ,,,746606.4,12667282.0,,,,8999530.4,,,,,,,,1578006.284
5939,"102811, 102813, 102814, 102815, 102816, 102817, 102818, 102819, 102820, 102821",,,120 Boylston St,2116.0,,,1637185.0,College/University,,,,4883038.7,61372667.6,,,,46680875.0,,,,,,,,
845,102814,304890100.0,EMERSON COLLEGE,180  182 Tremont St,2111.0,180 182 Tremont St,2111.0,96649.0,College/University,College/University ,,,0.0,5698585.9,,,,161493.7,,,,,,,,461481.3264
848,102817,500002000.0,EMERSON COLLEGE,219 Tremont St,2116.0,219 Tremont St,2116.0,30822.0,Performing Arts,Performing Arts ,,,2062400.0,2422963.6,,,,,,,,,,,,301190.4848
852,102821,500045000.0,EMERSON COLLEGE A MASS,98-106 Boylston St,2116.0,98 106 Boylston St,2116.0,179336.0,Performing Arts,Performing Arts ,,,,7252410.7,,,,5955560.7,,,,,,,,969114.9169
3641,102825,401847000.0,EMMANUEL COLLEGE TRUSTEES,41 Ave Louis Pasteur,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3642,102826,401847000.0,EMMANUEL COLLEGE TRUSTEES,400 Fenway,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3643,102827,401847000.0,EMMANUEL COLLEGE TRUSTEES,400R Fenway,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3644,102828,401847000.0,EMMANUEL COLLEGE TRUSTEES,380 Fenway,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3645,102829,401847000.0,EMMANUEL COLLEGE TRUSTEES,410 Fenway,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3646,102830,401847000.0,EMMANUEL COLLEGE TRUSTEES,400A Fenway,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3647,102831,401847000.0,EMMANUEL COLLEGE TRUSTEES,430 Fenway,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3648,102832,401847000.0,EMMANUEL COLLEGE TRUSTEES,420 Fenway,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3649,102833,401847000.0,EMMANUEL COLLEGE TRUSTEES,45 Ave Louis Pasteur,2115.0,264 274 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3650,102834,401847015.0,EMMANUEL COLLEGE TRUSTEES,45 Ave Louis Pasteur,2115.0,45 Ave Louis Pasteur,2115.0,,,,,,,,,,,,,,,,,,,
3651,102835,401862030.0,EMMANUEL COLLEGE TRUSTEES,300 Brookline Ave,2115.0,300 Brookline Av,2115.0,,,,,,,,,,,,,,,,,,,
3652,102836,1403336000.0,EMRG REALTY LLC,6-10 Frontenac St,2124.0,5 11 Livingstone St,2124.0,,,,,,,,,,,,,,,,,,,
4802,102837,800941000.0,ENG JOE LIM,77-97 Kemble St,2119.0,47 Kemble St,2119.0,,,,,,,,,,,,,,,,,,,
4803,102838,2102345000.0,ENGLEWOOD ARMS CONDO TR,116 Englewood Ave,2135.0,116 Englewood Av,2135.0,,,,,,,,,,,,,,,,,,,
4804,102839,2102132000.0,ENGLEWOOD CONDOMINIUM TR,39 Englewood Ave,2135.0,39 Englewood Av,2135.0,,,,,,,,,,,,,,,,,,,
4805,102847,2008904000.0,EQUITY ONE (W ROXBURY) LLC,75 Spring St,2132.0,77 Spring St,2132.0,,,,,,,,,,,,,,,,,,,
4806,102848,2008908000.0,EQUITY ONE LLC MASS LLC,21 Springvale Ave,2132.0,21 Springvale Av,2132.0,,,,,,,,,,,,,,,,,,,
5979,"102850, 102851",,,,,,,,,,,,,,,,,,,,,,,,,
5941,"102856, 102857",,,,,,,,,,,,,,,,,,,,,,,,,
3653,102859,202549000.0,ESSEX TOWER CONDOMINIUM TR,356-358 Main St,2129.0,356 358 Main St,2129.0,,,,,,,,,,,,,,,,,,,
4807,102860,1602615850.0,ESTUARY II DEVELOPMENT GROUP LLC,Nes Walnut St,2122.0,Nes Walnut St,2122.0,,,,,,,,,,,,,,,,,,,
3654,102871,2201764010.0,EVERETT ST CROSSING LP MASS LPS,63A-63G Hano St,2134.0,33 Everett St,2134.0,,,,,,,,,,,,,,,,,,,
3655,102872,2201764010.0,EVERETT ST CROSSING LP MASS LPS,65-71 Hano St,2134.0,33 Everett St,2134.0,,,,,,,,,,,,,,,,,,,
3656,102873,2201764010.0,EVERETT ST CROSSING LP MASS LPS,31-41 Everett St,2134.0,33 Everett St,2134.0,,,,,,,,,,,,,,,,,,,
3657,102874,2201764010.0,EVERETT ST CROSSING LP MASS LPS,57 Everett St,2134.0,33 Everett St,2134.0,,,,,,,,,,,,,,,,,,,
4808,102875,501376000.0,EXETER THEATRE CORPORATION,26 Exeter St,2116.0,26 Exeter St,2116.0,,,,,,,,,,,,,,,,,,,
3658,102877,1600222000.0,EXPRESSWAY MOTORS LLC MASS LLC,650-700 William T Morrissey Blvd,2122.0,650 700 Wm T Morrissey Bl,2122.0,,,,,,,,,,,,,,,,,,,
4809,102878,1102009000.0,EXTRA SPACE PROP 42 LLC,3175 Washington St,2130.0,3175 Washington St,2130.0,,,,,,,,,,,,,,,,,,,
4810,102880,800267001.0,EYE REALTY LLC,69 Shirley St,2119.0,69 Shirley St,2119.0,,,,,,,,,,,,,,,,,,,
4811,102883,1703553000.0,FANNING ROBERT J TS,1181 Adams St,2124.0,Dorchester Av,2124.0,,,,,,,,,,,,,,,,,,,
3659,102895,302814000.0,FAROS 20 ASHBURTON LLC,20 Ashburton Pl,2108.0,20 Ashburton Pl,2108.0,,,,,,,,,,,,,,,,,,,
3660,102896,604434000.0,FARRAGUT COURT CONDO TR,125 Farragut Rd,2127.0,125 145 Farragut Rd,2127.0,,,,,,,,,,,,,,,,,,,
3661,102897,604434000.0,FARRAGUT COURT CONDO TR,135 Farragut Rd,2127.0,125 145 Farragut Rd,2127.0,,,,,,,,,,,,,,,,,,,
3662,102898,604434000.0,FARRAGUT COURT CONDO TR,145 Farragut Rd,2127.0,125 145 Farragut Rd,2127.0,,,,,,,,,,,,,,,,,,,
3663,102899,604434000.0,FARRAGUT COURT CONDO TR,1-17 Twomey Ct,2127.0,125 145 Farragut Rd,2127.0,,,,,,,,,,,,,,,,,,,
4812,102902,2202753000.0,FCA REALTY LLC,1650 Soldiers Field Rd,2135.0,1650 Soldiers Field Rd,2135.0,,,,,,,,,,,,,,,,,,,
4813,102903,304340000.0,FEDERAL RESRVE BNK OF BOSTON,600 Atlantic Ave,2210.0,556 624 Atlantic Av,2210.0,,,,,,,,,,,,,,,,,,,
5980,"102905, 102906, 102907, 102908, 102909, 102910",504165000.0,,,2215.0,1109 1111 Boylston St,2215.0,,,,,,,,,,,,,,,,,,,
3664,102912,504252000.0,FENS DRIVE CONDO TR,61 Park Dr,2215.0,61 Park Dr,2215.0,,,,,,,,,,,,,,,,,,,
4814,102913,401777000.0,FENSGATE ASSOCS LP MASS LP,56 Fenway,2115.0,73 Hemenway St,2115.0,,,,,,,,,,,,,,,,,,,
3665,102924,504174000.0,FENWAY STUDIOS INC,30 Ipswich St,2215.0,30 Ipswich St,2215.0,,,,,,,,,,,,,,,,,,,
4815,102926,1102759000.0,FERREIRA JOSE,155 Williams St,2130.0,155 Williams St,2130.0,,,,,,,,,,,,,,,,,,,
4816,102927,1800512000.0,FERREIRA JOSE,30 Fremont St,2126.0,30 Fremont St,2126.0,,,,,,,,,,,,,,,,,,,
4817,102928,1801104000.0,FERREIRA JOSE,876-878 Cummins Hwy,2126.0,876 886 Cummins Hw,2126.0,,,,,,,,,,,,,,,,,,,
2680,102933,303889000.0,FIDELITY REAL ESTATE COMPANY LLC,25-29 State St,2109.0,46 48 Devonshire St,2109.0,28821.0,Financial Office,"Financial Office , Retail Store ",,,,,,,,,,,,,,,,
3666,102944,2201749000.0,FIFTEEN NORTH BEACON ST COND CONDO TR,15 N Beacon St,2134.0,15 N Beacon St,2134.0,,,,,,,,,,,,,,,,,,,
3667,102946,2102108000.0,FIFTEEN-19 COLLISTON,15-19 Colliston Rd,2135.0,15 19 Colliston Rd,2135.0,,,,,,,,,,,,,,,,,,,
3668,102947,900400050.0,FIFTEEN97 WASHINGTON STREET CONDOMINIUM TRUST,2-14 Cumston St,2118.0,1595 1631 Washington St,2118.0,,,,,,,,,,,,,,,,,,,
3669,102948,900400050.0,FIFTEEN97 WASHINGTON STREET CONDOMINIUM TRUST,1595-1631 Washington St,2118.0,1595 1631 Washington St,2118.0,,,,,,,,,,,,,,,,,,,
4818,102950,301610000.0,FIFTY 4 CNL REALTY LLC MASS LLC,48-54 Canal St,2114.0,54 48 Canal St,2114.0,,,,,,,,,,,,,,,,,,,
4819,102956,302398000.0,FIFTY 7-61 SALEM ST CONDO TR,57-61 Salem St,2113.0,57 61 Salem St,2113.0,,,,,,,,,,,,,,,,,,,
3670,102957,501278000.0,FIFTY COMMONWEALTH CONDO TR,50 Commonwealth Ave,2116.0,52 Commonwealth Av,2116.0,,,,,,,,,,,,,,,,,,,
4820,102959,1904009000.0,FIFTY SEYMOUR ST CONDO TR,50 Seymour St,2131.0,50 Seymour St,2131.0,,,,,,,,,,,,,,,,,,,
4821,102960,2201871000.0,FIFTY TWO EVERETT ST LLC MASS LLC,52 Everett St,2135.0,52 Everett St,2135.0,,,,,,,,,,,,,,,,,,,
918,102963,600053010.0,FIFTY-5 W BROADWAY CONDO TR,45-55 W Broadway,2127.0,45 55 W Broadway,2127.0,41436.0,Multifamily Housing,"Multifamily Housing , Parking ",,,,,,,,,,,,,,,,
5942,"102963, 102964",600053010.0,,,,,,,,,,,,,,,,,,,,,,,,
919,102964,600053010.0,FIFTY-5 W BROADWAY CONDO TR,55 W Broadway,2127.0,45 55 W Broadway,2127.0,14341.0,Multifamily Housing,"Multifamily Housing , Parking ",,,,,,,,,,,,,,,,
3671,102968,501358000.0,FIRST BAPTIST CHURCH,110 Commonwealth Ave,2116.0,Commonwealth Av,2116.0,,,,,,,,,,,,,,,,,,,
3672,102969,1901937000.0,FIRST BAPTIST CHURCH JAMAICA,633 Centre St,2130.0,629 633 Centre St,2130.0,,,,,,,,,,,,,,,,,,,
3673,102970,1601035000.0,FIRST CENTRE STREET,376 Centre St,2122.0,376 380 Centre St,2122.0,,,,,,,,,,,,,,,,,,,
3674,102971,1601035000.0,FIRST CENTRE STREET,378 Centre St,2122.0,376 380 Centre St,2122.0,,,,,,,,,,,,,,,,,,,
3675,102972,1601035000.0,FIRST CENTRE STREET,380 Centre St,2122.0,376 380 Centre St,2122.0,,,,,,,,,,,,,,,,,,,
3676,102973,200441000.0,FIRST CH OF CHARLESTOWN CHURCH,10 Green St,2129.0,Green St,2129.0,,,,,,,,,,,,,,,,,,,
923,102974,401185000.0,FIRST CHURCH OF CHRISTIAN,204-216 Massachusetts Ave,2115.0,204 216 Massachusetts Av,2115.0,308000.0,Office,Office ,,,,,,,,,,,,,,,,
4822,102977,2101280000.0,FIRST COMMERCIAL REALTY LLC MASS LLC,107 Gordon St,2135.0,107 Gordon St,2135.0,,,,,,,,,,,,,,,,,,,
4823,102978,2101280000.0,FIRST COMMERCIAL REALTY LLC MASS LLC,126 Warren St,2135.0,107 Gordon St,2135.0,,,,,,,,,,,,,,,,,,,
4824,102979,401375000.0,FIRST FENWAY COOPERATIVE INC,141-145 Massachusetts Ave,2115.0,141 145 Massachusetts Av,2115.0,,,,,,,,,,,,,,,,,,,
4825,102980,401376000.0,FIRST FENWAY COOPERATIVE INC,147-151 Massachusetts Ave,2115.0,147 151 Massachusetts Av,2115.0,,,,,,,,,,,,,,,,,,,
3677,102982,2006485000.0,FIRST PARISH WEST ROXBRY,1861 Centre St,2132.0,Henshaw Te,2132.0,,,,,,,,,,,,,,,,,,,
3678,102984,502574000.0,FISHER SCHOOL,114-118 Beacon St,2116.0,118 Beacon St,2116.0,,,,,,,,,,,,,,,,,,,
3679,102986,2011959000.0,FIVE 140 WASHINGTON ARMS CONDO TR,5140 Washington St,2132.0,5140 Washington St,2132.0,,,,,,,,,,,,,,,,,,,
4826,102987,1601533010.0,FIVE 20 TALBOT AV CONDO TR,520 Talbot Ave,2124.0,520 Talbot Av,2124.0,,,,,,,,,,,,,,,,,,,
3680,102989,2101294000.0,FIVE 53 CAMBRIDGE ST CONDO,533 Cambridge St,2134.0,533 Cambridge St,2134.0,,,,,,,,,,,,,,,,,,,
3681,102993,503698000.0,FIVE TWENTY BEACON,520 Beacon St,2215.0,520 Beacon St,2215.0,,,,,,,,,,,,,,,,,,,
3682,103001,1902015000.0,FLANAGAN LEO A,461-467 Centre St,2130.0,461 467 Centre St,2130.0,,,,,,,,,,,,,,,,,,,
