BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,"
Reported Gross Floor Area (Sq Ft)","
Reported Enclosed Parking Area (Sq Ft) ",Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),"
Energy Star Score",Total Site Energy Usage (kBtu),"
Natural Gas Usage (kBtu)","
Electricity Usage (kBtu)","
Renewable System Electricity Usage Onsite (kBtu)","
District Hot Water Usage (kBtu)","
District Chilled Water Usage (kBtu)","
District Steam Usage (kBtu)","
Fuel Oil 1 Usage (kBtu)","
Fuel Oil 2 Usage (kBtu)","
Fuel Oil 4 Usage (kBtu)","
Fuel Oil 5 and 6 Usage (kBtu)","
Propane Usage (kBtu)","
Diesel Usage (kBtu)","
Kerosene Usage (kBtu)","
Water Usage Intensity (Gallons/ft²)",Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID ,Notes
103538,2200530000,HARVARD COLLEGE,35 harvard way,boston,02135,60 16 n harvard st,boston,02135,105726.0,,College/University,College/University ,66.5,,7031692.9,,3272262.9,,,,3759429.8,,,,,,,,14.81,In Compliance,7 - Accepted by BERDO Team,508462,No,No,No,No,No,No,,
103539,2200530000,HARVARD COLLEGE,25 harvard way,boston,02135,60 16 n harvard st,boston,02135,184224.0,,Library,Library ,67.9,,12513537.1,,3838987.9,0.0,,,8674549.9,,,,,,,,12.03,In Compliance,7 - Accepted by BERDO Team,879654,No,No,No,No,No,No,,
103540,2200530000,HARVARD COLLEGE,50 n harvard st,boston,02135,60 16 n harvard st,boston,02135,16747.0,,Office,Office ,37.4,97,625634.7,,186974.7,,,,438660.0,,,,,,,,16.10,In Compliance,7 - Accepted by BERDO Team,43917,No,No,No,No,No,No,,
103541,2200530000,HARVARD COLLEGE,60 n harvard st,boston,02135,60 16 n harvard st,boston,02135,27782.0,,Office,Office ,71.8,58,1995972.0,,841501.9,,,,1154470.0,,,,,,,,42.24,In Compliance,7 - Accepted by BERDO Team,143220,No,No,No,No,No,No,,
103542,2200530000,HARVARD COLLEGE,66 n harvard st,boston,02135,60 16 n harvard st,boston,02135,6932.0,,Worship Facility,Worship Facility ,105.3,1,729677.2,,252517.2,,,,477160.0,,,,,,,,16.17,In Compliance,7 - Accepted by BERDO Team,51658,No,No,No,No,No,No,,
103543,2200530000,HARVARD COLLEGE,70 n harvard st,boston,02135,60 16 n harvard st,boston,02135,156601.0,,College/University,College/University ,81.1,,12696118.0,5128110.2,5164587.4,0.0,,,2403420.0,,,,,,,,7.56,In Compliance,7 - Accepted by BERDO Team,840460,No,No,No,No,No,No,,
103544,2200530000,HARVARD COLLEGE,80 n harvard st,boston,02135,60 16 n harvard st,boston,02135,19627.0,,Other - Utility,Other - Utility ,582.8,,11438061.3,,9329322.4,,,,2108740.0,,,,,,,,147.28,In Compliance,7 - Accepted by BERDO Team,877970,No,No,No,No,No,No,,
103545,2200530000,HARVARD COLLEGE,660 soldiers field rd,boston,02135,60 16 n harvard st,boston,02135,7563.0,,Office,Office ,46.0,91,348265.1,,87255.1,,,,261010.0,,,,,,,,30.64,In Compliance,7 - Accepted by BERDO Team,24233,No,No,No,No,No,No,,
103546,2200530000,HARVARD COLLEGE,38 harvard way,boston,02135,60 16 n harvard st,boston,02135,49028.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,84.6,63,4149789.7,,1167689.8,,,,2982100.0,,,,,,,,24.40,In Compliance,7 - Accepted by BERDO Team,290376,No,No,No,No,No,No,,
103547,2200530000,HARVARD COLLEGE,28 harvard way,boston,02135,60 16 n harvard st,boston,02135,6377.0,,Office,Office ,75.1,90,478850.5,,71130.6,,,,407720.0,,,,,,,,10.77,In Compliance,7 - Accepted by BERDO Team,32699,No,No,No,No,No,No,,
103548,2200530000,HARVARD COLLEGE,26 harvard way,boston,02135,60 16 n harvard st,boston,02135,9611.0,,Office,Office ,24.0,97,230320.9,,70980.9,,,,159340.0,,,,,,,,9.62,In Compliance,7 - Accepted by BERDO Team,16195,No,No,No,No,No,No,,
103549,2200530000,HARVARD COLLEGE,14 harvard way,boston,02135,60 16 n harvard st,boston,02135,50786.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,38.1,95,1936595.9,,776406.1,,,,1160190.0,,,,,,,,12.71,In Compliance,7 - Accepted by BERDO Team,138450,No,No,No,No,No,No,,
103550,2200530000,HARVARD COLLEGE,24 harvard way,boston,02135,60 16 n harvard st,boston,02135,50956.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,52.3,79,2665209.4,,1505019.6,,,,1160190.0,,,,,,,,17.35,In Compliance,7 - Accepted by BERDO Team,196084,No,No,No,No,No,No,,
103551,2200530000,HARVARD COLLEGE,33 harvard way,boston,02135,60 16 n harvard st,boston,02135,26137.0,,Office,Office ,109.9,23,2871619.3,,1691719.4,,,,1179900.0,,,,,,,,8.85,In Compliance,7 - Accepted by BERDO Team,212160,No,No,No,No,No,No,,
103552,2200530000,HARVARD COLLEGE,34 harvard way,boston,02135,60 16 n harvard st,boston,02135,50742.0,,College/University,College/University ,90.5,,4594288.4,,894998.3,,,,3699290.2,,,,,,,,22.54,In Compliance,7 - Accepted by BERDO Team,316427,No,No,No,No,No,No,,
103553,2200530000,HARVARD COLLEGE,44 harvard way,boston,02135,60 16 n harvard st,boston,02135,53118.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,59.2,77,3144555.1,,1479685.1,,,,1664870.0,,,,,,,,30.55,In Compliance,7 - Accepted by BERDO Team,227590,No,No,No,No,No,No,,
103554,2200530000,HARVARD COLLEGE,49 harvard way,boston,02135,60 16 n harvard st,boston,02135,87000.0,,College/University,"Restaurant , Office , College/University ",87.8,,7641831.7,1838329.0,3080262.8,0.0,,,2723240.0,,,,,,,,23.46,In Compliance,7 - Accepted by BERDO Team,522106,No,No,No,No,No,No,,
103555,2200530000,HARVARD COLLEGE,10 n harvard st,boston,02135,60 16 n harvard st,boston,02135,49297.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,44.9,87,2215048.9,,1133958.8,,,,1081090.0,,,,,,,,24.72,In Compliance,7 - Accepted by BERDO Team,154129,No,No,No,No,No,No,,
103556,2200530000,HARVARD COLLEGE,15 harvard way,boston,02135,60 16 n harvard st,boston,02135,127898.0,,Office,Office ,33.7,96,4305747.8,,2265607.9,0.0,,,2040140.0,,,,,,,,12.51,In Compliance,7 - Accepted by BERDO Team,300802,No,No,No,No,No,No,,
103557,2200530000,HARVARD COLLEGE,10 harvard way,boston,02135,60 16 n harvard st,boston,02135,6067.0,,Office,Office ,38.8,91,235205.8,,75865.8,,,,159340.0,,,,,,,,11.32,In Compliance,7 - Accepted by BERDO Team,15498,No,No,No,No,No,No,,
103558,2200530000,HARVARD COLLEGE,20 n harvard st,boston,02135,60 16 n harvard st,boston,02135,6290.0,,Office,Office ,51.7,90,324912.8,,165572.8,,,,159340.0,,,,,,,,10.92,In Compliance,7 - Accepted by BERDO Team,23677,No,No,No,No,No,No,,
103559,2200530000,HARVARD COLLEGE,20 harvard way,boston,02135,60 16 n harvard st,boston,02135,6067.0,,Office,Office ,29.8,98,180653.0,,60413.0,,,,120240.0,,,,,,,,11.32,In Compliance,7 - Accepted by BERDO Team,12763,No,No,No,No,No,No,,
103560,2200530000,HARVARD COLLEGE,40 harvard way,boston,02135,60 16 n harvard st,boston,02135,5940.0,,Office,Office ,80.5,76,478122.7,,66742.6,,,,411380.0,,,,,,,,11.57,In Compliance,7 - Accepted by BERDO Team,24518,No,No,No,No,No,No,,
103561,2200530000,HARVARD COLLEGE,30 harvard way,boston,02135,60 16 n harvard st,boston,02135,5674.0,,Office,Office ,89.5,68,507959.3,,50289.3,,,,457670.0,,,,,,,,9.95,In Compliance,7 - Accepted by BERDO Team,27277,No,No,No,No,No,No,,
103562,2200530000,HARVARD COLLEGE,45 harvard way,boston,02135,60 16 n harvard st,boston,02135,78375.0,,College/University,College/University ,62.7,,4915558.6,,1824558.8,,,,3090999.9,,,,,,,,23.22,In Compliance,7 - Accepted by BERDO Team,349565,No,No,No,No,No,No,,
103563,2200530000,HARVARD COLLEGE,47 harvard way,boston,02135,60 16 n harvard st,boston,02135,20083.0,,Social/Meeting Hall,Social/Meeting Hall ,66.4,,1333385.8,,522875.7,,,,810510.0,,,,,,,,11.39,In Compliance,7 - Accepted by BERDO Team,95177,No,No,No,No,No,No,,
103564,2200530000,HARVARD COLLEGE,47a harvard way,boston,02135,60 16 n harvard st,boston,02135,112355.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,62.9,82,7072524.1,,1983494.2,,,,5089029.8,,,,,,,,23.02,In Compliance,7 - Accepted by BERDO Team,460201,No,No,No,No,No,No,,
103565,2200530000,HARVARD COLLEGE,51 harvard way,boston,02135,60 16 n harvard st,boston,02135,10978.0,,Single Family Home,Single-Family Home ,50.0,1,548705.7,428921.0,119784.7,,,,,,,,,,,,23.27,In Compliance,7 - Accepted by BERDO Team,32255,No,No,No,No,No,No,,
103566,2200530000,HARVARD COLLEGE,53 harvard way,boston,02135,60 16 n harvard st,boston,02135,163000.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,38.2,91,6232014.5,2605111.0,3626903.5,0.0,,,,,,,,,,,16.64,In Compliance,7 - Accepted by BERDO Team,425246,No,No,No,No,No,No,,
103568,2200533000,HARVARD COLLEGE,65 n harvard st,boston,02135,69 79 n harvard st,boston,02135,118133.0,,College/University,College/University ,65.6,,7748778.6,,4208299.4,,,,3540480.1,,,,,,,,0.00,In Compliance,7 - Accepted by BERDO Team,567964,No,No,No,No,No,No,,
103569,2200533000,HARVARD COLLEGE,45 n harvard st,boston,02135,69 79 n harvard st,boston,02135,31688.0,,Indoor Arena,Indoor Arena ,98.6,,3124762.5,,2214922.7,,,,909840.0,,,,,,,,50.74,In Compliance,7 - Accepted by BERDO Team,235614,No,No,No,No,No,No,,
103570,2200533000,HARVARD COLLEGE,47 n harvard st,boston,02135,69 79 n harvard st,boston,02135,46275.0,,College/University,College/University ,82.4,,3810875.7,1164161.0,1049144.6,,,,1597570.0,,,,,,,,189.95,In Compliance,7 - Accepted by BERDO Team,240031,No,No,No,No,No,No,,
103571,2200533000,HARVARD COLLEGE,55 n harvard st,boston,02135,69 79 n harvard st,boston,02135,55247.0,,College/University,College/University ,152.7,,8434419.2,6961502.3,1472916.7,,,,,,,,,,,,0.00,In Compliance,7 - Accepted by BERDO Team,486233,No,No,No,No,No,No,,
103572,2200533000,HARVARD COLLEGE,79 n harvard st,boston,02135,69 79 n harvard st,boston,02135,49410.0,,Stadium (Open),Stadium Open ,219.7,,10856660.2,7400217.0,3456444.7,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,666430,No,No,No,No,No,No,,
103574,2200533000,HARVARD COLLEGE,780 soldiers field rd,boston,02135,69 79 n harvard st,boston,02135,23897.0,,Fitness Center/Health Club/Gym,Fitness Center/Health Club/Gym ,78.6,,1878693.8,,257963.8,,,,1620730.0,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,117000,No,No,No,No,No,No,,
103575,2200533000,HARVARD COLLEGE,67 n harvard st,boston,02135,69 79 n harvard st,boston,02135,97311.0,,Ice/Curling Rink,Ice/Curling Rink ,126.1,,12269833.2,1310826.0,5295468.4,,,,5663540.0,,,,,,,,6.86,In Compliance,7 - Accepted by BERDO Team,826037,No,No,No,No,No,No,,
103576,2200533000,HARVARD COLLEGE,69 n harvard st,boston,02135,69 79 n harvard st,boston,02135,75021.0,,Other - Recreation,Other - Recreation ,40.6,,3043183.7,,699763.7,,,,2343420.1,,,,,,,,20.30,In Compliance,7 - Accepted by BERDO Team,195019,No,No,No,No,No,No,,
103577,2200533000,HARVARD COLLEGE,71 n harvard st,boston,02135,69 79 n harvard st,boston,02135,6117.0,,Other - Recreation,Other - Recreation ,172.3,,1053933.4,,1053933.4,,,,,,,,,,,,11.72,In Compliance,7 - Accepted by BERDO Team,83366,No,No,No,No,No,No,,
103580,0401872000,HARVARD COLLEGE PRES,180-184 longwood ave,boston,02115,184 180 longwood av,boston,02115,61540.0,,College/University,College/University ,118.7,,7303627.7,,2504462.6,,,1092480.9,3700750.2,,,,,,,,2.23,In Compliance,7 - Accepted by BERDO Team,476241,No,No,No,No,No,No,,
103581,2006994100,HARVARD COMMUNITY HEALTH,291 independence dr,boston,02167,291 independence dr,boston,02167,44503.0,,Medical Office,"Medical Office , Parking ",74.6,43,3319627.4,163500.0,3156127.3,,,,,,,,,,,,10.41,In Compliance,7 - Accepted by BERDO Team,258333,,,,,,,,
103582,2100659000,HARVARD GARDNER LLC MASS LLC,8 gardner st,boston,02134,8 4 gardner st,boston,02134,23000.0,,Multifamily Housing,Multifamily Housing ,29.6,99,681533.4,294500.0,387033.4,,,,,,,,,,,,23.30,In Compliance,7 - Accepted by BERDO Team,46255,No,No,No,No,No,No,,
103584,2100660000,HARVARD GARDNER LLC MASS LLC,74-84 harvard ave,boston,02134,84 74 harvard av,boston,02134,23692.0,,Multifamily Housing,Multifamily Housing ,66.6,,1576799.6,1337212.4,239587.2,,,,,,,,,,,,156.58,In Compliance,7 - Accepted by BERDO Team,89971,No,No,No,No,No,No,,
103585,1404445000,HARVARD HILL UE LLC,436 harvard st,boston,02124,436 harvard st,boston,02124,23667.0,,Multifamily Housing,Multifamily Housing ,45.1,,1067701.2,795167.7,272533.5,,,,,,,,,,,,28.89,In Compliance,7 - Accepted by BERDO Team,63789,No,No,No,Maybe,No,No,,
103586,1405129000,HARVARD HILL UE LLC,70 hazleton st,boston,02126,636 walk hill st,boston,02126,20850,,Multifamily Housing,"Multifamily Housing , Parking ",92.3,28,1925185.4,1343900.0,581285.4,,,,,,,,,,,,87.37,In Compliance,7 - Accepted by BERDO Team,117354,I'm not sure,No,No,Maybe,No,No,5861108,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. 
103588,2200554000,HARVARD RE/ALLSTON INC,285-291 western ave,boston,02134,285 291 western av,boston,02134,20555.0,,Other,Other ,19.8,,407991.1,285200.0,122791.1,,,,,,,,,,,,8.19,In Compliance,7 - Accepted by BERDO Team,24860,No,No,No,No,No,No,,
103589,2200863030,HARVARD RE/ALLSTON INC,370 western ave,boston,02135,304 360 western av,boston,02135,90141.0,,Supermarket/Grocery Store,Supermarket/Grocery Store ,128.0,90,11536175.8,3471999.9,8064176.7,,,,,,,,,,,,24.56,In Compliance,7 - Accepted by BERDO Team,822274,No,No,No,No,No,No,,
103590,2200966000,HARVARD RE/ALLSTON INC,184-204 everett st,boston,02135,80 100 holton st,boston,02135,115577.0,,Office,Office ,41.3,96,4777108.7,2436800.1,2071594.4,,,,,,,,,,,,5.73,In Compliance,7 - Accepted by BERDO Team,293282,No,No,No,No,No,No,,
103591,2200447000,HARVARD REAL ESTATE,25 travis st,boston,02134,25 travis st,boston,02134,32278.0,,Office,Office ,3.4,100,110511.3,,110511.3,0.0,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,8741,No,No,No,No,No,No,,
103592,2200578000,HARVARD REAL ESTATE,1380 soldiers field rd,boston,02135,1380 soldiers field rd,boston,02135,105095.0,,Office,Office ,49.3,86,5176604.0,2127977.1,3048627.1,,,,,,,,,,,,2.33,In Compliance,7 - Accepted by BERDO Team,354163,No,No,No,No,No,No,,
103593,2200965000,HARVARD REAL ESTATE,94-108 holton st,boston,02135,108 94 holton st,boston,02135,9963.0,,Other,Other ,112.8,,1123826.0,0.0,0.0,,,,,,,,,,,,5.48,In Compliance,7 - Accepted by BERDO Team,,No,No,No,No,No,No,,
103594,2200965000,HARVARD REAL ESTATE,55 antwerp st,boston,02135,108 94 holton st,boston,02135,37113.0,,Fire Station,Fire Station ,36.0,,1334920.5,1124212.0,210708.5,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,76374,No,No,No,No,No,No,,
103595,2200969000,HARVARD REAL ESTATE-ALLSTON,176 lincoln st,boston,02135,176 lincoln st,boston,02135,450000.0,,Office,Office ,0.0,100,0.0,,0.0,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,,No,No,No,No,No,No,,
103596,2100728000,HARVARD TERRACE LLC,8-10 harvard ter,boston,02134,16 8 harvard te,boston,02134,30820.0,,Multifamily Housing,Multifamily Housing ,28.5,99,877360.6,282400.0,594960.7,,,,,,,,,,,,27.11,In Compliance,7 - Accepted by BERDO Team,62060,I'm not sure,No,No,No,No,No,,
103599,2100074000,HARVARD VANGUARD MEDICAL,1 fenway plz,boston,02215,133 brookline av,boston,02215,234768.0,,Medical Office,"Data Center , Medical Office , Parking ",83.0,43,19492202.5,35600.0,19456602.4,,,,,,,,,,,,5.56,In Compliance,7 - Accepted by BERDO Team,1540908,No,No,No,No,No,No,,
103604,0300475000,HAWTHORNE PLACE CONDOMINIUM TRUST,9 hawthorne pl,boston,02114,75 95 wm card oconnell wy,boston,02114,290773,,Multifamily Housing,Multifamily Housing ,26.6,93,7722707.7,,7722707.2,,,,,,,,,,,,43.32,In Compliance,7 - Accepted by BERDO Team,610866,No,No,No,Yes,No,No,26769741,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. 
103605,0300475000,HAWTHORNE PLACE CONDOMINIUM TRUST,75 Blossom Ct,boston,02114,75 95 wm card oconnell wy,boston,02114,229997,172626,Parking,Parking ,,,,,,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,,No,No,No,Yes,No,No,26769741,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. 
103608,2100777000,HAYTAYAN VAHE,6-20 fordham rd,boston,02134,20 6 fordham rd,boston,02134,25920.0,,Non-Refrigerated Warehouse,"Office , Non-Refrigerated Warehouse ",39.3,,1017766.3,685400.0,332366.3,,,,,,,,,,,,3.56,In Compliance,7 - Accepted by BERDO Team,62692,No,No,No,No,No,No,,
103609,0703501080,HD DEVELOPMENT OF MARYLAND I INC,5 allstate rd,boston,02125,5 allstate rd,boston,02125,115901.0,,Retail Store,Retail Store ,53.5,86,6202175.5,2784228.2,3417947.1,,,,,,,,,,,,6.23,In Compliance,7 - Accepted by BERDO Team,418230,No,No,No,Yes,No,No,,
103612,1401103000,HEARTH INC,16 ronald st,boston,02121,ronald st,boston,02121,45648.0,,Multifamily Housing,Multifamily Housing ,47.5,85,2166273.3,1410209.3,756064.1,,,,,,,,,,,,69.82,In Compliance,7 - Accepted by BERDO Team,134701,No,No,No,Yes,No,No,,
103613,1405196900,HEARTH OLMSTEAD LP,2 kingbird rd,boston,02124,2 kingbird rd,boston,02124,52356.0,,Multifamily Housing,Multifamily Housing ,44.9,82,2350721.3,1376790.2,973931.2,,,,,,,,,,,,25.12,In Compliance,7 - Accepted by BERDO Team,150159,No,No,No,Yes,No,No,,
103614,1001281000,HEATH STREET PARTNERS LLC MASS LLC,123-127 heath st,boston,02120,127 123 heath st,boston,02120,53510.0,,Other,Other ,,,,,,,,,,,,,,,,,0.00,In Compliance,7 - Accepted by BERDO Team,,I`m not sure,No,No,No,No,No,,Vacant building in 2022
103619,2005206000,HEBREW REHABILITATION CNTR,1200 centre st,boston,02131,1200 centre st,boston,02131,409417.0,,Hospital (General Medical & Surgical),"Hospital General Medical & Surgical , Parking ",195.1,94,79858239.6,56176933.2,23611753.1,,,,,,,,,,,,35.20,In Compliance,7 - Accepted by BERDO Team,4851247,No,No,No,Yes,No,No,,
103620,0504210010,HEGARTY DAVID J,1295-1299 boylston st,boston,02115,1295 1299 boylston st,boston,02115,102752.0,25338,Office,"Office , Data Center , Parking , Retail Store ",198.5,13,20399878.0,6197367.8,14191193.8,,,,,,,,,,,,3.41,In Compliance,7 - Accepted by BERDO Team,1451666,No,No,No,Yes,No,No,,
103630,0401397000,HEMENWAY PARK DRIVE LLC DEL LLC,26 hemenway st,boston,02115,26 hemenway st,boston,02115,30720.0,,Multifamily Housing,Multifamily Housing ,75.7,90,2324563.8,2001699.9,322863.9,,,,,,,,,,,,45.13,In Compliance,7 - Accepted by BERDO Team,131849,No,No,No,No,No,No,,
103631,0401449000,HEMENWAY PARK DRIVE LLC DEL LLC,64 hemenway st,boston,02115,64 hemenway st,boston,02115,16384.0,,Multifamily Housing,Multifamily Housing ,85.3,88,1397910.3,1143300.0,254610.3,,,,,,,,,,,,43.43,In Compliance,7 - Accepted by BERDO Team,80860,No,No,No,No,No,No,,
103632,0504274000,HEMENWAY PARK DRIVE LLC DEL LLC,121 park dr,boston,02215,121 park dr,boston,02215,27800.0,,Multifamily Housing,Multifamily Housing ,79.6,93,2211525.2,587400.0,283772.6,,,,,,1340352.6,,,,,,42.50,In Compliance,7 - Accepted by BERDO Team,153111,No,No,No,No,No,No,,
103647,1500389000,HERITAGE HILL CONDO TR,46 adams st,boston,02122,46 adams st,boston,02122,20975.0,,Multifamily Housing,Multifamily Housing ,76.5,75,1604939.3,1260300.0,344639.3,,,,,,,,,,,,47.70,In Compliance,7 - Accepted by BERDO Team,94196,I'm not sure,No,No,No,No,No,,
103662,0501170000,HERITAGE ON GARDEN CONDO TR,300 boylston st,boston,02116,300 boylston st,boston,02116,476132.0,,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Restaurant , Office , Multifamily Housing , Parking ",53.7,50,25565169.6,2614941.7,22950227.7,,,,,,,,,,,,16.34,In Compliance,7 - Accepted by BERDO Team,1954243,Yes,No,No,Yes,No,No,,
