BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Estimated Total GHG Emissions (kgCO2e),Cooresponding Campus ID,Data Year,Site EUI (Energy Use Intensity kBtu/ft2)
101666,1202622001.0,CASA MYRNA VAZQUEZ INC,447  451 Blue Hill Ave,2121.0,447 451 Blue Hill Ave,2121.0,21840.0,Office,Office ,1142277.6,439931.1,702346.6,,,,,,,,,,,,78920.0,,2022,52.3
101667,603070000.0,CASEY WILLIAM C TRST,480 E First St,2127.0,480 E First St,2127.0,25000.0,Distribution Center,Distribution Center ,630216.2,359300.0,270916.2,,,,,,,,,,,,40512.0,,2022,25.2
101671,1001645000.0,CASTLE CONDOMINIUM TR,339-343 S Huntington Ave,2115.0,339 343 S Huntington Ave,2115.0,11430.0,Multifamily Housing,Multifamily Housing ,2192937.8,1892600.0,300337.9,,,,,,,,,,,,124273.0,,2022,191.9
101672,304795000.0,CATHEDERAL CHURCH OF ST PAUL,136 Tremont St,2111.0,136 Tremont St,2111.0,48925.0,Worship Facility,Worship Facility ,3392156.6,1588898.4,1803258.0,,,,,,,,,,,,227024.0,23396992.0,2022,69.3
101674,903130010.0,CBES DEVELOPMENT LLC MASS LLC,2311 Washington St,2119.0,2311 Washington St,2119.0,49588.0,Multifamily Housing,Multifamily Housing ,2858184.7,1701001.6,1157183.2,,,,,,,,,,,,181873.0,,2022,57.6
101675,202162085.0,CC BUNKER HILL OWNER LLC,440-458 Rutherford Ave,2129.0,440 458 Rutherford Ave,2129.0,60745.0,Manufacturing/Industrial Plant,"Parking , Manufacturing/Industrial Plant ",2706711.7,1053700.1,1653011.6,,,,,,,,,,,,186715.0,,2022,44.6
101676,305021000.0,CCBA TAI TUNG MNGMNT INC,210-220 Harrison Ave,2111.0,210 262 Harrison Ave,2111.0,409355.0,Multifamily Housing,"Multifamily Housing , Parking ",25538861.4,19040999.9,6497860.6,,,,,,,,,,,,1525248.0,,2022,62.4
101681,306150000.0,CCBA WATERFORD PLACE LLC MASS LLC,180-188 Shawmut Ave,2118.0,180 Shawmut Ave,2118.0,46457.0,Multifamily Housing,"Multifamily Housing , Parking ",3962615.2,2858563.7,1104051.5,,,,,,,,,,,,239149.0,,2022,85.3
101682,2101833010.0,CCF-BVSHSSF WASHINGTON 1 LLC,159  199 Washington St,2135.0,159 199 Washington St,2135.0,540060.0,Multifamily Housing,"Multifamily Housing , Parking , Heated Swimming Pool ",24800541.2,12853300.2,11947240.8,,,,,,,,,,,,,20805113.0,2022,45.9
101683,1101134000.0,CDB LIMITED PARTNERSHIP,1865-1869 Columbus Ave,2119.0,1865 1869 Columbus Ave,2119.0,47596.0,Multifamily Housing,"Multifamily Housing , Parking ",4228905.4,3248300.0,980605.4,,,,,,,,,,,,250083.0,,2022,88.9
101688,1002038024.0,CENTRE CREIGHTON APARTMENTS  LLC,365 Centre St,2130.0,365 Centre St,2130.0,47339.0,Multifamily Housing,Multifamily Housing ,2322231.1,1406170.6,916060.6,,,,,,,,,,,,147142.0,,2022,49.1
101700,602678020.0,CG WATERSIDE II LIMITED,501 Congress St,2210.0,501 Congress St,2210.0,309066.0,Multifamily Housing,"Multifamily Housing , Parking ",12845391.6,3915386.1,8930005.8,,,,,,,,,,,,914310.0,,2022,41.6
101701,700091000.0,CHALETZKY STEPHEN E,385 Dorchester St,2127.0,385 Dorchester St,2127.0,17257.0,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Multifamily Housing , Convenience Store without Gas Station , Parking , Retail Store ",1817785.9,689400.0,1128385.9,,,,,,,,,,,,125869.0,,2022,105.3
101707,601812000.0,CHANNEL VIEW CONDO TR,312-320 W Third St,2127.0,312 320 W Third St,2127.0,32550.0,Multifamily Housing,"Multifamily Housing , Parking ",923348.2,648300.0,275048.1,,,,,,,,,,,,56188.0,,2022,28.4
101708,102829000.0,CHAPMAN HOUSE ASSOCIATES LPS MASS LPS,61 Eutaw St,2128.0,61 Eutaw St,2128.0,33551.0,Multifamily Housing,Multifamily Housing ,2553254.5,1973883.2,579371.2,,,,,,,,,,,,150661.0,,2022,76.1
101710,1103125000.0,CHARLES E FARNSWORTH,100 South St,2130.0,100 South St,2130.0,75648.0,Multifamily Housing,Multifamily Housing ,3277617.5,1945422.6,1332194.9,,,,,,,,,,,,208698.0,,2022,43.3
101712,300470000.0,CHARLES RIVER PARK D COMPANY,3-5 Longfellow Pl,2114.0,1 4 Longfellow Pl,2114.0,444230.0,Multifamily Housing,"Multifamily Housing , Office , Parking ",20005979.3,5892872.6,14113106.8,,,,,,,,,,,,1429317.0,4389807.0,2022,45.0
101713,300470000.0,CHARLES RIVER PARK D COMPANY,35 Lomasney Way,2114.0,1 4 Longfellow Pl,2114.0,512589.0,Multifamily Housing,"Multifamily Housing , Parking ",28283033.1,9252401.8,19030631.3,,,,,,,,,,,,1996718.0,,2022,55.2
101714,300470000.0,CHARLES RIVER PARK D COMPANY,1-2 Longfellow Pl,2114.0,1 4 Longfellow Pl,2114.0,443938.0,Multifamily Housing,"Multifamily Housing , Office ",19952718.8,5899609.0,14053110.2,,,,,,,,,,,,1424929.0,4389807.0,2022,44.9
101716,300660002.0,CHARLES RIVER PLAZA CO,5 Blossom St,2114.0,5 Blossom St,2114.0,224602.0,Hotel,"Hotel , Heated Swimming Pool ",17671029.0,8758655.3,8912372.6,,,,,,,,,,,,1170141.0,,2022,78.7
101717,1000015000.0,CHARLESBANK COOPERATIVE CORP,646-656 Huntington Ave,2120.0,650 Huntington Ave,2120.0,210000.0,Multifamily Housing,Multifamily Housing ,13520530.5,9764177.4,3756352.7,,,,,,,,,,,,815703.0,,2022,64.4
101718,503870210.0,CHARLESGATE CONDOMINIUM TRUST,4-10 Charlesgate E,2215.0,4 Charlesgate East,2215.0,54396.0,Multifamily Housing,Multifamily Housing ,4009585.9,1872199.9,2137386.0,,,,,,,,,,,,268500.0,,2022,73.7
101719,201186050.0,CHARLESTOWN BATTALION ARMORY,374  398 Bunker Hill St,2129.0,374 398 Bunker Hill St,2129.0,56635.0,Multifamily Housing,"Multifamily Housing , Parking ",2108886.4,962700.0,1146186.3,,,,,,,,,,,,141792.0,,2022,37.2
101720,203771000.0,CHARLESTOWN ECONOMIC,20 Devens St,2129.0,20 Devens St,2129.0,34128.0,Multifamily Housing,Multifamily Housing ,2302216.4,1834523.3,467693.1,,,,,,,,,,,,134426.0,,2022,67.5
101726,503703000.0,CHARLESVIEW CONDOMINIUM TR,534-538 Beacon St,2215.0,534 538 Beacon St,2215.0,37503.0,Multifamily Housing,Multifamily Housing ,3482330.9,1782800.0,1699530.8,,,,,,,,,,,,229117.0,,2022,92.9
101727,2200862010.0,CHARLESVIEW HOUSING LP MASS LPS,123 Antwerp St,2135.0,400 Western Ave,2135.0,369336.0,Multifamily Housing,Multifamily Housing ,19091513.1,10220900.3,8870613.1,,,,,,,,,,,,1244498.0,,2022,51.7
101729,304506000.0,CHAUNCY HOUSE LIMITED,115-119 Chauncy St,2111.0,115 119 Chauncy St,2111.0,61424.0,Multifamily Housing,"Multifamily Housing , Other ",3521565.4,2154769.4,1366796.0,,,,,,,,,,,,222553.0,,2022,57.3
101730,304510000.0,CHAUNCY PLACE CORPORATION,62-74 Essex St,2111.0,72 62 Essex St,2111.0,80775.0,Office,Office ,2359572.1,,2359572.0,,,,,,,,,,,,186642.0,,2022,29.2
101734,2011777000.0,CHERITON GROVE LP A MASS LP,20 Cheriton Rd,2132.0,20 Cheriton Rd,2132.0,43174.0,Multifamily Housing,Multifamily Housing ,3068258.2,2176272.6,891985.5,,,,,,,,,,,,186138.0,,2022,71.1
101735,2011777010.0,CHERITON HEIGHTS LP,18 Cheriton Rd,2132.0,18 Cheriton Rd,2132.0,79367.0,Multifamily Housing,Multifamily Housing ,3167468.7,1905178.8,1262289.9,,,,,,,,,,,,201031.0,,2022,39.9
101737,801013000.0,CHESTERTON STREET REALTY LLC A MASS LLC,25-35 Chesterton St,2119.0,25 35 Chesterton St,2119.0,20000.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse ,1092191.1,862687.8,229503.3,,,,,,,,,,,,63971.0,,2022,54.6
101741,2205126010.0,CHESTNUT HILL GARDENS CONDO,165 Chestnut Hill Ave,2135.0,163 165 Chestnut Hill Ave,2135.0,51500.0,Multifamily Housing,Multifamily Housing ,2138944.6,1257700.0,881244.5,,,,,,,,,,,,136503.0,,2022,41.5
101744,2102333000.0,CHESTNUT HILL PARK CONDO TR,324-326 Chestnut Hill Ave,2135.0,324 326 Chestnut Hill Ave,2135.0,89071.0,Multifamily Housing,Multifamily Housing ,6916770.2,134400.0,806269.2,,,,,,5976101.0,,,,,,514400.0,,2022,77.7
101745,2204946000.0,CHESTNUT HILL PK CONDO,99-111 Chestnut Hill Ave,2135.0,99 111 Chestnut Hill Ave,2135.0,86251.0,Multifamily Housing,Multifamily Housing ,2259135.1,1326400.0,932735.0,,,,,,,,,,,,144224.0,,2022,26.2
101751,203405000.0,CHESTNUT STREET CONDO TRUST,35 Chestnut St,2129.0,27 Chestnut St,2129.0,28517.0,Multifamily Housing,Multifamily Housing ,1626208.3,868311.0,757897.3,,,,,,,,,,,,106066.0,,2022,57.0
101752,100728000.0,CHEVERUS SCHOOL APTS INC,10 Moore St,2128.0,10 Moore St,2128.0,45216.0,Multifamily Housing,Multifamily Housing ,2487497.2,1790564.3,696933.1,,,,,,,,,,,,150224.0,,2022,55.0
101753,401913000.0,CHILDREN CANCER RESEARCH,44 Binney St,2215.0,440 Brookline Ave,2215.0,406179.0,Medical Office,"Urgent Care/Clinic/Other Outpatient , Medical Office , Food Service , Laboratory ",163344825.1,1216.7,40347104.7,,,58610112.3,64386404.8,,,,,,,,10117703.0,20970942.0,2022,402.1
101754,401913000.0,CHILDREN CANCER RESEARCH,440 Brookline Ave,2215.0,440 Brookline Ave,2215.0,120905.0,Laboratory,"Medical Office , Laboratory ",48143703.7,1702.4,13197779.8,,,15777035.0,19167186.6,,,,,,,,3017849.0,20970942.0,2022,398.2
101755,401870000.0,CHILDRENS HOSPITAL CORP,300 Longwood Ave,2115.0,300 Longwood Ave,2115.0,2856957.0,Other - Specialty Hospital,"Other - Specialty Hospital, Parking, Other",1074751382.0,,278075475.1,,,288278441.1,508397463.1,,,,,,,,67488532.0,,2022,376.2
101764,602635000.0,CHILDRENS MUSEUM INC,308-316 Congress St,2210.0,308 316 Congress St,2210.0,177074.0,Office,"Office , Museum ",9988037.4,2034665.5,7953372.0,,,,,,,,,,,,737173.0,,2022,56.4
101777,2008916000.0,CHRISTIAN BROTHERS,235 Baker St,2132.0,235 Baker St,2132.0,91425.0,K-12 School,K- School ,7433582.4,5631998.0,1801584.5,,,,,,,,,,,,441621.0,,2022,81.3
101778,304500100.0,CHSP BOSTON II LLC,Chauncy St,2111.0,Chauncy St,2111.0,462684.0,Hotel,"Hotel , Restaurant , Heated Swimming Pool , Other ",33524928.0,11546800.0,21978128.5,,,,,,,,,,,,2351721.0,,2022,72.5
101783,401202000.0,CHURCH REALTY TRUST,182-194 Massachusetts Ave,2115.0,182 194 Massachusetts Ave,2115.0,32369.0,Office,Office ,2619690.5,1575099.9,1044590.6,,,,,,,,,,,,166281.0,,2022,80.9
101784,402303000.0,CHURCH REALTY TRUST,234-238 Huntington Ave,2115.0,238 234 Huntington Ave,2115.0,33607.0,Office,Office ,2929743.8,2377600.3,552143.5,,,,,,,,,,,,169949.0,,2022,87.2
101785,600092000.0,CIEE INC,69-71 A St,2127.0,69 71 A St,2127.0,46537.0,Office,Office ,511086.8,0.0,511086.9,,,,,,,,,,,,40427.0,,2022,11.0
101786,2009215001.0,CIFRINO - WEST ROXBURY REALTY CORP,1230 Vfw Pkwy,2132.0,1230 Vfw Pw,2132.0,55723.0,Strip Mall,Strip Mall ,1915418.3,,1915418.3,,,,,,,,,,,,151510.0,,2022,34.4
101787,1800113500.0,CITY OB BOSTON PUBLIC HEALTH,61 Woodruff Way,2126.0,223 A River St,2126.0,10400.0,Other - Recreation,Other - Recreation ,1223144.4,961990.0,261154.5,,,,,,,,,,,,71749.0,,2022,117.6
101793,101681000.0,CITY OF BOSTON,1 Ashley St,2128.0,Blackinton St,2128.0,6844.0,Fire Station,Fire Station ,431083.0,206245.0,224838.0,,,,,,,,,,,,28738.0,,2022,63.0
101794,101681000.0,CITY OF BOSTON,195 Leyden St,2128.0,Blackinton St,2128.0,32127.0,K-12 School,K- School ,2965860.8,2440114.2,525746.6,,,,,,,,,,,,171181.0,,2022,92.3
101819,102342000.0,CITY OF BOSTON,110 Beachview Rd,2128.0,81 Beachview Rd,2128.0,33128.0,K-12 School,K- School ,3256205.7,2674951.0,581254.7,,,,,,,,,,,,188044.0,,2022,98.3
101820,102615000.0,CITY OF BOSTON,33 Trenton St,2128.0,Lexington St,2128.0,24648.0,K-12 School,K- School ,1616366.9,1153540.1,462826.9,,,,,,,,,,,,97874.0,,2022,65.6
101821,103384000.0,CITY OF BOSTON,86 White St,2128.0,Brooks St,2128.0,208826.0,K-12 School,K- School ,15418737.0,13061846.2,2356890.9,,,,,,,,,,,,880145.0,,2022,73.8
101822,103668000.0,CITY OF BOSTON,312 Border St,2128.0,310 298 Border St (Umana_School),2128.0,158706.0,K-12 School,K- School ,18090299.3,18090299.3,,,,,,,,,,,,,960776.0,4028273.0,2022,114.0
"101822, 107009",,,312 Border St,2128.0,,,216786.0,K-12 School,,21002055.5,19722935.3,1279120.2,,,,,,,,,,,,,4028273.0,2022,96.9
101823,103989000.0,CITY OF BOSTON,135 Gove St,2128.0,122 Cottage St,2128.0,35500.0,K-12 School,K- School ,3426902.0,2274482.1,1152420.1,,,,,,,,,,,,211954.0,,2022,96.5
101824,103989000.0,CITY OF BOSTON,122 Cottage St,2128.0,122 Cottage St,2128.0,79092.0,K-12 School,K- School ,9532584.1,8227500.8,1305083.2,,,,,,,,,,,,540195.0,,2022,120.5
101825,104558000.0,CITY OF BOSTON,175 Webster St,2128.0,175 Webster St,2128.0,41336.0,K-12 School,K- School ,3164733.2,2755977.8,408755.6,,,,,,,,,,,,178703.0,,2022,76.6
101826,105382000.0,CITY OF BOSTON,239 Sumner St,2128.0,239 Sumner St,2128.0,18836.0,Fire Station,Fire Station ,1721277.0,1148206.0,573071.0,,,,,,,,,,,,106311.0,,2022,91.4
101827,105699000.0,CITY OF BOSTON,69 Paris St,2128.0,25 33 Meridian St,2128.0,16194.0,Police Station,Police Station ,1801400.9,967218.1,834182.8,,,,,,,,,,,,117353.0,,2022,111.2
101828,105723000.0,CITY OF BOSTON,35-37 Gove St,2128.0,35 37 Gove St,2128.0,16948.0,K-12 School,K- School ,1544129.3,1270702.0,273427.2,,,,,,,,,,,,89115.0,,2022,91.1
101829,105850000.0,CITY OF BOSTON,112-124 Paris St,2128.0,112 124 Paris St,2128.0,26704.0,Other - Recreation,Other - Recreation ,4162377.3,2766737.2,1395640.0,,,,,,,,,,,,257337.0,,2022,155.9
101831,106426000.0,CITY OF BOSTON,218 Marion St,2128.0,218 Marion St,2128.0,35000.0,K-12 School,K- School ,2544023.3,2118511.0,425512.2,,,,,,,,,,,,146172.0,,2022,72.7
101832,106987000.0,CITY OF BOSTON,343 Saratoga St,2128.0,242 238 Bennington St,2128.0,27086.0,K-12 School,K- School ,2022330.2,1555451.0,466879.3,,,,,,,,,,,,119540.0,,2022,74.7
101833,107066000.0,CITY OF BOSTON,98 Moon Island Rd,2171.0,,,3316.0,Other - Public Services,Other - Public Services ,439018.6,,439018.6,,,,,,,,,,,,34726.0,20998920.0,2022,132.4
"101833, 107232",,,98 Moon Island Rd,2171.0,,,4116.0,Office,,439018.6,,439018.6,,,,,,,,,,,,,20998920.0,2022,106.7
101835,200128000.0,CITY OF BOSTON,240 Medford St,2129.0,240 Medford St,2129.0,183752.0,K-12 School,"K- School , Heated Swimming Pool ",12598191.9,9798705.1,2799487.0,,,,,,,,,,,,741849.0,21006873.0,2022,68.6
"101835, 101885",,,240 Medford St,2129.0,,,235620.0,K-12 School,,17470567.1,14754773.0,2715794.0,,,,,,,,,,,,,21006873.0,2022,74.1
101881,200276000.0,CITY OF BOSTON,50 School St,2129.0,50 School St,2129.0,59330.0,K-12 School,K- School ,3660098.8,3017777.0,642321.6,,,,,,,,,,,,211082.0,4028274.0,2022,61.7
"101881, 107256",,,50 School St,2129.0,,,59791.0,K-12 School,,3754258.4,3017777.0,736481.2,,,,,,,,,,,,,4028274.0,2022,62.8
101882,200318000.0,CITY OF BOSTON,73 High St,2129.0,73 High St,2129.0,24432.0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient ,9499162.6,,,,,,,,,,,,,,,,2022,388.8
101883,200963000.0,CITY OF BOSTON,28 Walker St,2129.0,Russell St,2129.0,81655.0,K-12 School,K- School ,4896442.5,4429349.1,467093.6,,,,,,,,,,,,272190.0,,2022,60.0
101884,202644020.0,CITY OF BOSTON,20 Vine St,2129.0,20 Vine St,2129.0,20000.0,Police Station,Police Station ,1923178.4,840312.0,1082866.4,,,,,,,,,,,,130284.0,,2022,96.2
101885,202736000.0,CITY OF BOSTON,255 Medford St,2129.0,Medford St,2129.0,51868.0,Social/Meeting Hall,Social/Meeting Hall ,6838494.0,4956067.9,1882426.0,,,,,,,,,,,,412117.0,21006873.0,2022,131.8
101886,202920000.0,CITY OF BOSTON,50 Bunker Hill St,2129.0,Bunker Hill St,2129.0,93350.0,K-12 School,K- School ,8132618.6,6575500.0,1557118.7,,,,,,,,,,,,472393.0,,2022,87.1
101887,203712000.0,CITY OF BOSTON,1-3 City Sq,2129.0,Harvard St,2129.0,35200.0,Courthouse,Courthouse ,1588989.1,73459.2,213265.4,,,,,,1302264.6,,,,,,96641.0,,2022,45.1
101888,302104000.0,CITY OF BOSTON,16-20 Charter St,2113.0,20 16 Charter St,2113.0,32992.0,K-12 School,K- School ,2687265.1,2135681.1,551583.9,,,,,,,,,,,,157056.0,,2022,81.5
101889,302292000.0,CITY OF BOSTON,173 Salem St,2113.0,39 N Bennet St,2113.0,44309.0,Other - Education,Other - Education ,1672092.2,909459.0,762633.2,,,,,,,,,,,,108626.0,,2022,37.7
101890,302342000.0,CITY OF BOSTON,30 N Bennet St,2113.0,N Bennet St,2113.0,28000.0,Other - Recreation,Other - Recreation ,1644467.1,1423075.0,221392.1,,,,,,,,,,,,93092.0,,2022,58.7
101891,302615000.0,CITY OF BOSTON,1 City Hall Plz,2114.0,1 City Hall Sq,2114.0,513000.0,Office,Office ,47992327.8,,34505146.6,,,,13487171.0,,,,,,,,3624905.0,,2022,93.6
101892,302626000.0,CITY OF BOSTON,40 Sudbury St,2114.0,40 New Sudbury St,2114.0,37433.0,Police Station,Police Station ,6071453.4,3920289.2,2151164.0,,,,,,,,,,,,378364.0,,2022,162.2
101894,302644000.0,CITY OF BOSTON,41 New Chardon St,2114.0,40 50 Bowker St,2114.0,32000.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,4288123.4,3772774.9,515348.5,,,,,,,,,,,,241136.0,4035981.0,2022,134.0
"101894, 106976, 107038",,,43 Hawkins St,2114.0,,,75408.0,Residence Hall/Dormitory,,7094396.8,4758562.9,2335834.0,,,,,,,,,,,,,4035981.0,2022,94.1
101896,302722000.0,CITY OF BOSTON,3 Pemberton Sq,2114.0,1 Pemberton Sq,2114.0,429366.0,Courthouse,Courthouse ,25471325.4,18989292.9,6482032.3,,,,,,,,,,,,1521250.0,,2022,59.3
101897,302860000.0,CITY OF BOSTON,26 Court St,2108.0,Court Sq,2108.0,139821.0,Office,Office ,6099855.2,364717.0,5735138.7,,,,,,,,,,,,473020.0,,2022,43.6
101898,303058001.0,CITY OF BOSTON,585 Commercial St,2109.0,585 Commercial St,2109.0,42306.0,K-12 School,"K- School , Parking ",1810565.2,792280.0,1018285.1,,,,,,,,,,,,122624.0,,2022,42.8
101899,303689000.0,CITY OF BOSTON,1 Faneuil Hall Sq,2109.0,1 Faneuil Hall Sq,2109.0,28000.0,Social/Meeting Hall,"Office , Other - Mall , Social/Meeting Hall , Museum ",3503931.5,,2251306.2,,,,1252625.3,,,,,,,,261253.0,,2022,125.1
101903,305545000.0,CITY OF BOSTON,885 Washington St,2111.0,885 Washington St,2111.0,212079.0,K-12 School,"K- School , Medical Office , Heated Swimming Pool ",12478907.8,6309795.9,6169111.0,,,,,,,,,,,,823090.0,,2022,58.8
101904,400212000.0,CITY OF BOSTON,90 Warren Ave,2116.0,90 Warren Ave,2116.0,78258.0,K-12 School,K- School ,5527423.7,4663036.2,864387.6,,,,,,,,,,,,316027.0,,2022,70.6
101905,401052000.0,CITY OF BOSTON,700 Boylston St,2116.0,230 Dartmouth St,2116.0,676099.0,Library,Library ,70270562.6,,31259311.0,,,,39011250.5,,,,,,,,5062959.0,,2022,103.9
101906,401846000.0,CITY OF BOSTON,78 Ave Louis Pasteur,2115.0,78 Ave Louis Pasteur,2115.0,344298.0,K-12 School,K- School ,23390717.9,17904834.7,5485881.8,,,,,,,,,,,,1384859.0,,2022,67.9
101912,500746000.0,CITY OF BOSTON,152 Arlington St,2116.0,152 Arlington St,2116.0,80364.0,K-12 School,K- School ,6416232.9,5306172.8,1110060.1,,,,,,,,,,,,369617.0,,2022,79.8
101913,501412000.0,CITY OF BOSTON,150 Newbury St,2116.0,150 Newbury St,2116.0,36400.0,K-12 School,K- School ,2638660.7,1598791.0,1039869.8,,,,,,,,,,,,167165.0,,2022,72.5
101914,501617000.0,CITY OF BOSTON,33 Beacon St,2108.0,33 Beacon St,2108.0,18000.0,Social/Meeting Hall,Social/Meeting Hall ,733355.9,293677.0,439678.8,,,,,,,,,,,,50376.0,,2022,40.7
101915,504175006.0,CITY OF BOSTON,59 Fenway,2115.0,59 Fenway St,2115.0,13040.0,Other - Public Services,Other - Public Services ,3635519.2,1965618.1,1669901.0,,,,,,,,,,,,236483.0,,2022,278.8
101917,504312000.0,CITY OF BOSTON,97 Peterborough St,2215.0,97 Peterborough St,2215.0,19819.0,K-12 School,K- School ,1508927.3,1277730.2,231197.1,,,,,,,,,,,,86148.0,,2022,76.1
101918,600120000.0,CITY OF BOSTON,105 W Broadway,2127.0,W Broadway,2127.0,13171.0,Police Station,Police Station ,2653458.2,1497720.1,1155738.2,,,,,,,,,,,,170963.0,,2022,201.5
101919,600312000.0,CITY OF BOSTON,210 D St,2127.0,210 200 D St,2127.0,140426.0,K-12 School,"K- School , Heated Swimming Pool ",11729198.8,6840792.9,4888406.5,,,,,,,,,,,,749987.0,,2022,83.5
101921,601410000.0,CITY OF BOSTON,272 D St,2127.0,W Third St,2127.0,15640.0,Fire Station,Fire Station ,1527982.0,1073333.0,454649.0,,,,,,,,,,,,92967.0,,2022,97.7
101922,602056000.0,CITY OF BOSTON,535 E Broadway,2127.0,533 E Broadway,2127.0,29041.0,Courthouse,Courthouse ,3083212.4,2760622.1,322590.3,,,,,,,,,,,,172134.0,,2022,106.2
101923,602270000.0,CITY OF BOSTON,650 E Fourth St,2127.0,646 628 E Fourth St,2127.0,120000.0,K-12 School,K- School ,10275238.5,8203113.9,2072124.7,,,,,,,,,,,,599572.0,,2022,85.6
101924,700540000.0,CITY OF BOSTON,50 Rev Richard A Burke St,2127.0,50 Rev Richard A Burke,2127.0,28407.0,K-12 School,K- School ,1992768.9,1591838.0,400930.8,,,,,,,,,,,,116256.0,,2022,70.2
101925,700774000.0,CITY OF BOSTON,215 Dorchester St,2127.0,F St,2127.0,107077.0,K-12 School,K- School ,5653844.3,4623511.4,1030332.9,,,,,,,,,,,,327054.0,,2022,52.8
101926,701079000.0,CITY OF BOSTON,95 G St,2127.0,95 G St,2127.0,159320.0,K-12 School,K- School ,18175985.5,16318216.0,1857769.5,,,,,,,,,,,,1013610.0,,2022,114.1
101927,702684000.0,CITY OF BOSTON,745 E Seventh St,2127.0,E Seventh St,2127.0,37726.0,K-12 School,K- School ,2705654.7,2344573.1,361081.7,,,,,,,,,,,,153082.0,,2022,71.7
101928,702963000.0,CITY OF BOSTON,750 Columbia Rd,2125.0,750 Columbia Rd,2125.0,53585.0,K-12 School,K- School ,3108775.0,2527553.1,581221.9,,,,,,,,,,,,180213.0,,2022,58.0
101929,703154000.0,CITY OF BOSTON,35 Harvest St,2125.0,Harvest St,2125.0,29448.0,K-12 School,K- School ,1496771.0,1254809.1,241962.0,,,,,,,,,,,,85782.0,,2022,50.8
101930,704006000.0,CITY OF BOSTON,641 Columbia Rd,2125.0,Annabel St,2125.0,12000.0,Fire Station,Fire Station ,753923.4,578743.0,175180.4,,,,,,,,,,,,44594.0,,2022,62.8
101931,800504000.0,CITY OF BOSTON,159 Norfolk Ave,2119.0,159 Norfolk Ave,2119.0,13300.0,Other - Recreation,Other - Recreation ,3381500.6,2453266.0,928234.6,,,,,,,,,,,,203716.0,,2022,254.2
101932,800504000.0,CITY OF BOSTON,150 Norfolk Ave,2119.0,159 Norfolk Ave,2119.0,27642.0,K-12 School,K- School ,2625609.2,2299046.7,326562.5,,,,,,,,,,,,147933.0,,2022,95.0
101933,800593000.0,CITY OF BOSTON,6 Shirley St,2119.0,6 Shirley St,2119.0,31592.0,K-12 School,K- School ,2088758.5,1599324.1,489434.3,,,,,,,,,,,,123654.0,,2022,66.1
101934,801020000.0,CITY OF BOSTON,115 Southampton St,2119.0,115 Southampton St,2119.0,92432.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)","Repair Services Vehicle, Shoe, Locksmith, etc , Office ",13131298.7,10937993.1,2193305.6,,,,,,,,,,,,754407.0,,2022,142.1
101937,801023000.0,CITY OF BOSTON,1006-1022 Massachusetts Ave,2118.0,1010 1022 Massachusetts Ave,2118.0,195000.0,Office,"Office , Other - Restaurant/Bar ",11806217.0,2057585.0,9748633.3,,,,,,,,,,,,880395.0,,2022,60.5
"101938, 101939, 107026",,,400 Frontage Rd,2118.0,,,432293.0,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",,24775295.2,14417042.8,10358252.0,,,,,,,,,,,,,4019946.0,2022,57.3
101939,801024040.0,CITY OF BOSTON,400a Frontage Rd,2118.0,400 Frontage Rd,2118.0,1659.0,Self-Storage Facility,Self-Storage Facility ,223533.0,223533.0,,,,,,,,,,,,,11872.0,4019946.0,2022,134.7
101940,801027012.0,CITY OF BOSTON,110-112 Southampton St,2118.0,112 110 Southampton St,2118.0,41229.0,Office,"Residential Care Facility , Office ",3484611.1,1336234.0,2148377.1,,,,,,,,,,,,240904.0,,2022,84.5
101945,802110010.0,CITY OF BOSTON,906 Albany St,2119.0,906 Albany St,2119.0,125200.0,K-12 School,K- School ,12306452.5,8045176.5,4261277.5,,,,,,,,,,,,764346.0,,2022,98.3
101946,802700000.0,CITY OF BOSTON,339 Dudley St,2119.0,Vine St,2119.0,25000.0,Other - Recreation,Other - Recreation ,1782526.4,390038.0,1392488.4,,,,,,,,,,,,130861.0,,2022,71.3
101947,900160000.0,CITY OF BOSTON,380 Shawmut Ave,2118.0,1461 1505 Washington St,2118.0,194260.0,K-12 School,"K- School , Heated Swimming Pool ",25733193.0,23609828.3,2123364.7,,,,,,,,,,,,1421876.0,,2022,132.5
